,year_id,date_game,is_playoffs,team_id,opp_id,game_result
94521,2003,3/4/2003,0,MIA,MIL,L
94523,2003,3/4/2003,0,NYK,CLE,W
94525,2003,3/4/2003,0,SAS,PHO,L
94526,2003,3/4/2003,0,SEA,MIN,W
94528,2003,3/4/2003,0,WAS,TOR,L
94530,2003,3/5/2003,0,BOS,NYK,W
94532,2003,3/5/2003,0,CLE,ATL,L
94535,2003,3/5/2003,0,LAL,IND,W
94536,2003,3/5/2003,0,MEM,DEN,W
94538,2003,3/5/2003,0,ORL,MIL,W
94540,2003,3/5/2003,0,PHO,POR,W
94542,2003,3/5/2003,0,SAC,MIN,W
94544,2003,3/5/2003,0,TOR,HOU,L
94547,2003,3/5/2003,0,UTA,SEA,W
94549,2003,3/5/2003,0,WAS,LAC,W
94550,2003,3/6/2003,0,CHI,GSW,W
94553,2003,3/6/2003,0,POR,PHI,L
94554,2003,3/6/2003,0,SAS,NJN,W
94557,2003,3/7/2003,0,BOS,LAC,W
94559,2003,3/7/2003,0,LAL,MIN,W
94561,2003,3/7/2003,0,MIA,DAL,L
94563,2003,3/7/2003,0,NOH,CLE,W
94565,2003,3/7/2003,0,ORL,NYK,L
94566,2003,3/7/2003,0,SEA,PHI,L
94569,2003,3/7/2003,0,UTA,SAC,L
94570,2003,3/7/2003,0,WAS,MIL,L
94573,2003,3/8/2003,0,ATL,TOR,L
94574,2003,3/8/2003,0,CHI,LAC,L
94576,2003,3/8/2003,0,CLE,MEM,L
94579,2003,3/8/2003,0,DAL,UTA,W
94581,2003,3/8/2003,0,HOU,NJN,W
94583,2003,3/8/2003,0,MIA,DEN,L
94584,2003,3/8/2003,0,MIL,GSW,W
94586,2003,3/8/2003,0,POR,IND,W
94588,2003,3/9/2003,0,BOS,SAS,L
94591,2003,3/9/2003,0,DET,GSW,W
94592,2003,3/9/2003,0,LAL,PHI,W
94594,2003,3/9/2003,0,NOH,NJN,L
94597,2003,3/9/2003,0,NYK,WAS,W
94598,2003,3/9/2003,0,ORL,DEN,W
94600,2003,3/9/2003,0,PHO,MIN,L
94603,2003,3/9/2003,0,SAC,IND,W
94605,2003,3/9/2003,0,TOR,MEM,L
94606,2003,3/10/2003,0,ATL,LAC,W
94609,2003,3/10/2003,0,DAL,MIN,L
94610,2003,3/10/2003,0,MIA,UTA,L
94612,2003,3/11/2003,0,CHI,LAL,W
94615,2003,3/11/2003,0,CLE,MIA,L
94617,2003,3/11/2003,0,DEN,TOR,W
94619,2003,3/11/2003,0,GSW,PHO,W
94620,2003,3/11/2003,0,IND,NOH,L
94623,2003,3/11/2003,0,MIL,SAS,L
94624,2003,3/11/2003,0,NYK,MEM,L
94626,2003,3/11/2003,0,SEA,POR,L
94628,2003,3/11/2003,0,WAS,ORL,W
94630,2003,3/12/2003,0,ATL,MIL,W
94633,2003,3/12/2003,0,BOS,NOH,W
94635,2003,3/12/2003,0,DET,LAL,W
94636,2003,3/12/2003,0,HOU,LAC,W
94639,2003,3/12/2003,0,MEM,CHI,W
94640,2003,3/12/2003,0,MIN,SAS,L
94642,2003,3/12/2003,0,ORL,UTA,L
94645,2003,3/12/2003,0,PHI,IND,W
94646,2003,3/12/2003,0,POR,TOR,W
94648,2003,3/13/2003,0,NJN,BOS,W
94651,2003,3/13/2003,0,PHO,SAC,W
94652,2003,3/13/2003,0,SEA,DAL,W
94654,2003,3/14/2003,0,ATL,NYK,W
94656,2003,3/14/2003,0,DET,WAS,W
94658,2003,3/14/2003,0,GSW,DAL,L
94660,2003,3/14/2003,0,HOU,CHI,W
94663,2003,3/14/2003,0,IND,UTA,W
94665,2003,3/14/2003,0,MIA,NOH,L
94666,2003,3/14/2003,0,MIN,LAL,L
94669,2003,3/14/2003,0,PHI,POR,W
94671,2003,3/14/2003,0,SAC,TOR,W
94672,2003,3/14/2003,0,SAS,LAC,W
94675,2003,3/15/2003,0,DET,BOS,L
94676,2003,3/15/2003,0,MIL,LAL,L
94678,2003,3/15/2003,0,ORL,NOH,W
94681,2003,3/15/2003,0,SEA,GSW,L
94683,2003,3/15/2003,0,WAS,MIA,W
94685,2003,3/16/2003,0,CLE,UTA,W
94687,2003,3/16/2003,0,DEN,SEA,L
94688,2003,3/16/2003,0,HOU,PHO,W
94690,2003,3/16/2003,0,LAC,TOR,W
94692,2003,3/16/2003,0,MEM,ATL,W
94694,2003,3/16/2003,0,MIN,POR,W
94696,2003,3/16/2003,0,NJN,PHI,L
94698,2003,3/16/2003,0,NYK,MIL,W
94701,2003,3/16/2003,0,SAC,DAL,L
94703,2003,3/16/2003,0,SAS,CHI,W
94704,2003,3/17/2003,0,IND,POR,L
94707,2003,3/17/2003,0,LAC,LAL,L
94708,2003,3/17/2003,0,PHO,TOR,W
94710,2003,3/18/2003,0,BOS,NJN,L
94713,2003,3/18/2003,0,CHI,ATL,W
94714,2003,3/18/2003,0,DAL,CLE,W
94716,2003,3/18/2003,0,MIA,PHI,L
94718,2003,3/18/2003,0,MIN,MEM,W
94721,2003,3/18/2003,0,SAC,GSW,W
94722,2003,3/18/2003,0,SAS,NYK,L
94724,2003,3/18/2003,0,SEA,HOU,W
94727,2003,3/18/2003,0,UTA,DEN,W
94728,2003,3/18/2003,0,WAS,DET,L
94731,2003,3/19/2003,0,GSW,SEA,W
94732,2003,3/19/2003,0,IND,BOS,W
94735,2003,3/19/2003,0,LAC,DEN,W
94737,2003,3/19/2003,0,MEM,CLE,W
94738,2003,3/19/2003,0,NJN,MIL,L
94740,2003,3/19/2003,0,NOH,NYK,W
94742,2003,3/19/2003,0,ORL,MIA,W
94745,2003,3/19/2003,0,PHO,UTA,L
94746,2003,3/19/2003,0,POR,HOU,W
94749,2003,3/19/2003,0,TOR,ATL,W
94750,2003,3/20/2003,0,DAL,SAS,L
94753,2003,3/20/2003,0,DET,PHI,W
94755,2003,3/20/2003,0,SAC,LAL,W
94757,2003,3/21/2003,0,GSW,HOU,L
94759,2003,3/21/2003,0,IND,MEM,W
94761,2003,3/21/2003,0,LAL,BOS,W
94763,2003,3/21/2003,0,MIA,TOR,W
94765,2003,3/21/2003,0,NOH,MIL,W
94767,2003,3/21/2003,0,NYK,DET,W
94769,2003,3/21/2003,0,ORL,CLE,W
94770,2003,3/21/2003,0,PHI,ATL,L
94772,2003,3/21/2003,0,PHO,WAS,W
94774,2003,3/21/2003,0,SAS,MIN,L
94777,2003,3/21/2003,0,SEA,DEN,W
94779,2003,3/22/2003,0,ATL,IND,W
94781,2003,3/22/2003,0,CHI,NYK,W
94782,2003,3/22/2003,0,DAL,PHO,W
94784,2003,3/22/2003,0,DEN,BOS,W
94786,2003,3/22/2003,0,MIL,NOH,W
94788,2003,3/22/2003,0,NJN,MEM,W
94791,2003,3/22/2003,0,POR,SAC,L
94792,2003,3/22/2003,0,UTA,LAC,W
94795,2003,3/23/2003,0,CLE,NJN,W
94796,2003,3/23/2003,0,DET,CHI,W
94798,2003,3/23/2003,0,GSW,WAS,W
94800,2003,3/23/2003,0,MIA,ORL,L
94803,2003,3/23/2003,0,SAC,HOU,W
94804,2003,3/23/2003,0,SAS,LAL,W
94807,2003,3/23/2003,0,TOR,PHI,L
94809,2003,3/24/2003,0,DEN,DAL,L
94810,2003,3/24/2003,0,LAC,HOU,L
94813,2003,3/24/2003,0,NYK,TOR,W
94814,2003,3/24/2003,0,ORL,MEM,L
94816,2003,3/24/2003,0,PHO,SEA,L
94819,2003,3/24/2003,0,UTA,BOS,W
94821,2003,3/25/2003,0,ATL,LAL,L
94823,2003,3/25/2003,0,CLE,GSW,W
94824,2003,3/25/2003,0,MIN,MIA,W
94827,2003,3/25/2003,0,POR,WAS,L
94829,2003,3/25/2003,0,SAS,MIL,W
94830,2003,3/26/2003,0,BOS,GSW,L
94833,2003,3/26/2003,0,CHI,MIA,W
94834,2003,3/26/2003,0,DEN,MIL,W
94836,2003,3/26/2003,0,DET,ATL,W
94838,2003,3/26/2003,0,HOU,LAL,L
94840,2003,3/26/2003,0,IND,PHI,L
94842,2003,3/26/2003,0,LAC,DAL,L
94845,2003,3/26/2003,0,MEM,PHO,L
94847,2003,3/26/2003,0,NJN,NYK,W
94849,2003,3/26/2003,0,NOH,ORL,L
94851,2003,3/26/2003,0,SEA,WAS,L
94852,2003,3/26/2003,0,TOR,CLE,W
94855,2003,3/26/2003,0,UTA,POR,W
94856,2003,3/27/2003,0,ORL,MIN,W
94858,2003,3/27/2003,0,SAC,LAC,W
94860,2003,3/27/2003,0,SAS,HOU,W
94862,2003,3/28/2003,0,BOS,CLE,W
94864,2003,3/28/2003,0,DET,PHO,L
94866,2003,3/28/2003,0,IND,CHI,W
94868,2003,3/28/2003,0,LAL,WAS,W
94870,2003,3/28/2003,0,MIA,MIN,W
94873,2003,3/28/2003,0,NYK,NJN,L
94874,2003,3/28/2003,0,PHI,GSW,L
94877,2003,3/28/2003,0,POR,DAL,W
94878,2003,3/28/2003,0,SEA,MEM,W
94881,2003,3/28/2003,0,TOR,NOH,L
94883,2003,3/28/2003,0,UTA,MIL,W
94885,2003,3/29/2003,0,ATL,PHI,L
94886,2003,3/29/2003,0,CHI,SAC,L
94888,2003,3/29/2003,0,CLE,BOS,L
94891,2003,3/29/2003,0,HOU,DEN,W
94892,2003,3/29/2003,0,NJN,GSW,W
94895,2003,3/29/2003,0,SAS,UTA,W
94896,2003,3/30/2003,0,DEN,WAS,W
94899,2003,3/30/2003,0,DET,SAC,W
94901,2003,3/30/2003,0,IND,PHO,W
94902,2003,3/30/2003,0,LAC,MEM,W
94905,2003,3/30/2003,0,MIL,MIA,W
94907,2003,3/30/2003,0,MIN,DAL,L
94909,2003,3/30/2003,0,NOH,SAS,L
94910,2003,3/30/2003,0,SEA,LAL,W
94913,2003,3/30/2003,0,TOR,NYK,W
94914,2003,3/31/2003,0,LAL,MEM,W
94916,2003,3/31/2003,0,MIA,MIL,L
94918,2003,3/31/2003,0,NJN,HOU,W
94921,2003,3/31/2003,0,ORL,PHI,L
94923,2003,4/1/2003,0,CHI,SEA,L
94924,2003,4/1/2003,0,DAL,NOH,W
94927,2003,4/1/2003,0,IND,SAC,L
94929,2003,4/1/2003,0,LAC,UTA,L
94930,2003,4/1/2003,0,PHO,DEN,W
94932,2003,4/1/2003,0,POR,GSW,W
94935,2003,4/1/2003,0,SAS,ORL,W
94937,2003,4/1/2003,0,TOR,DET,L
94938,2003,4/2/2003,0,BOS,MIA,W
94941,2003,4/2/2003,0,CLE,IND,L
94942,2003,4/2/2003,0,DEN,NYK,L
94944,2003,4/2/2003,0,DET,TOR,L
94946,2003,4/2/2003,0,MEM,SAS,L
94948,2003,4/2/2003,0,MIL,HOU,W
94951,2003,4/2/2003,0,MIN,SEA,W
94953,2003,4/2/2003,0,NOH,NJN,W
94955,2003,4/2/2003,0,PHI,CHI,W
94957,2003,4/2/2003,0,WAS,SAC,L
94959,2003,4/3/2003,0,ATL,WAS,W
94961,2003,4/3/2003,0,DAL,LAL,L
94963,2003,4/3/2003,0,POR,UTA,L
94964,2003,4/4/2003,0,BOS,SAC,L
94966,2003,4/4/2003,0,DET,IND,L
94968,2003,4/4/2003,0,GSW,POR,L
94970,2003,4/4/2003,0,MEM,LAL,L
94973,2003,4/4/2003,0,MIL,CLE,W
94974,2003,4/4/2003,0,NJN,MIA,W
94976,2003,4/4/2003,0,PHI,HOU,L
94978,2003,4/4/2003,0,SEA,LAC,W
94980,2003,4/4/2003,0,TOR,SAS,L
94983,2003,4/4/2003,0,UTA,NYK,L
94985,2003,4/5/2003,0,ATL,MEM,W
94986,2003,4/5/2003,0,CHI,MIL,W
94988,2003,4/5/2003,0,CLE,NOH,W
94991,2003,4/5/2003,0,DAL,ORL,W
94993,2003,4/5/2003,0,LAC,NYK,W
94994,2003,4/5/2003,0,PHO,MIN,W
94996,2003,4/6/2003,0,BOS,WAS,L
94999,2003,4/6/2003,0,DET,SAS,L
95001,2003,4/6/2003,0,GSW,DEN,W
95003,2003,4/6/2003,0,HOU,ORL,W
95004,2003,4/6/2003,0,IND,MIA,W
95006,2003,4/6/2003,0,LAL,PHO,W
95009,2003,4/6/2003,0,PHI,SAC,L
95011,2003,4/6/2003,0,POR,MIN,L
95013,2003,4/6/2003,0,SEA,UTA,W
95015,2003,4/6/2003,0,TOR,NJN,L
95016,2003,4/8/2003,0,CHI,IND,W
95019,2003,4/8/2003,0,CLE,WAS,L
95021,2003,4/8/2003,0,DEN,PHO,L
95022,2003,4/8/2003,0,GSW,UTA,W
95024,2003,4/8/2003,0,HOU,POR,L
95026,2003,4/8/2003,0,LAL,DAL,W
95029,2003,4/8/2003,0,MEM,LAC,W
95030,2003,4/8/2003,0,MIA,TOR,W
95033,2003,4/8/2003,0,NYK,ATL,W
95034,2003,4/8/2003,0,PHI,DET,W
95037,2003,4/8/2003,0,SAC,SEA,W
95038,2003,4/9/2003,0,ATL,NJN,W
95040,2003,4/9/2003,0,DET,CHI,W
95043,2003,4/9/2003,0,MIL,LAC,W
95045,2003,4/9/2003,0,NOH,CLE,W
95047,2003,4/9/2003,0,ORL,TOR,W
95048,2003,4/9/2003,0,PHO,DAL,W
95050,2003,4/9/2003,0,SAS,POR,W
95052,2003,4/9/2003,0,SEA,MIN,W
95055,2003,4/9/2003,0,UTA,HOU,W
95056,2003,4/9/2003,0,WAS,BOS,L
95058,2003,4/10/2003,0,BOS,PHI,L
95060,2003,4/10/2003,0,LAL,SAC,W
95062,2003,4/11/2003,0,ATL,CLE,W
95064,2003,4/11/2003,0,CHI,NJN,W
95066,2003,4/11/2003,0,IND,ORL,L
95069,2003,4/11/2003,0,MEM,POR,W
95071,2003,4/11/2003,0,MIA,WAS,L
95072,2003,4/11/2003,0,MIN,LAC,W
95075,2003,4/11/2003,0,NOH,DET,W
95076,2003,4/11/2003,0,NYK,PHI,W
95078,2003,4/11/2003,0,PHO,GSW,W
95080,2003,4/11/2003,0,SAC,DEN,W
95083,2003,4/11/2003,0,SAS,SEA,W
95084,2003,4/11/2003,0,TOR,MIL,L
95087,2003,4/11/2003,0,UTA,DAL,W
95088,2003,4/12/2003,0,CLE,NYK,W
95091,2003,4/12/2003,0,DAL,GSW,W
95092,2003,4/12/2003,0,DEN,LAC,L
95094,2003,4/12/2003,0,HOU,SEA,W
95097,2003,4/12/2003,0,NJN,TOR,W
95098,2003,4/12/2003,0,ORL,BOS,W
95100,2003,4/12/2003,0,WAS,ATL,L
95102,2003,4/13/2003,0,MEM,DET,L
95105,2003,4/13/2003,0,MIA,BOS,L
95106,2003,4/13/2003,0,MIL,IND,W
95109,2003,4/13/2003,0,MIN,CHI,W
95111,2003,4/13/2003,0,PHI,NOH,L
95112,2003,4/13/2003,0,PHO,SAS,W
95115,2003,4/13/2003,0,POR,LAL,W
95116,2003,4/14/2003,0,ATL,ORL,W
95119,2003,4/14/2003,0,DAL,SEA,W
95121,2003,4/14/2003,0,DET,CLE,W
95123,2003,4/14/2003,0,GSW,LAC,L
95125,2003,4/14/2003,0,NJN,NOH,L
95126,2003,4/14/2003,0,UTA,SAS,L
95129,2003,4/14/2003,0,WAS,NYK,L
95130,2003,4/15/2003,0,CHI,PHI,W
95132,2003,4/15/2003,0,HOU,MEM,W
95134,2003,4/15/2003,0,LAL,DEN,W
95137,2003,4/15/2003,0,NYK,IND,L
95139,2003,4/15/2003,0,POR,PHO,W
95141,2003,4/15/2003,0,TOR,MIA,L
95143,2003,4/16/2003,0,BOS,DET,W
95144,2003,4/16/2003,0,CLE,TOR,W
95146,2003,4/16/2003,0,DEN,HOU,L
95149,2003,4/16/2003,0,GSW,LAL,L
95151,2003,4/16/2003,0,IND,NJN,W
95153,2003,4/16/2003,0,LAC,POR,W
95154,2003,4/16/2003,0,MEM,MIN,L
95157,2003,4/16/2003,0,MIL,ORL,W
95158,2003,4/16/2003,0,NOH,ATL,W
95161,2003,4/16/2003,0,PHI,WAS,W
95162,2003,4/16/2003,0,SAC,UTA,W
95164,2003,4/16/2003,0,SAS,DAL,L
95166,2003,4/16/2003,0,SEA,PHO,W
95169,2003,4/19/2003,1,DAL,POR,W
95171,2003,4/19/2003,1,IND,BOS,L
95173,2003,4/19/2003,1,NJN,MIL,W
95174,2003,4/19/2003,1,SAC,UTA,W
95177,2003,4/19/2003,1,SAS,PHO,L
95179,2003,4/20/2003,1,DET,ORL,L
95181,2003,4/20/2003,1,MIN,LAL,L
95183,2003,4/20/2003,1,PHI,NOH,W
95185,2003,4/21/2003,1,IND,BOS,W
95186,2003,4/21/2003,1,SAC,UTA,W
95188,2003,4/21/2003,1,SAS,PHO,W
95190,2003,4/22/2003,1,MIN,LAL,W
95192,2003,4/22/2003,1,NJN,MIL,L
95194,2003,4/23/2003,1,DAL,POR,W
95196,2003,4/23/2003,1,DET,ORL,W
95199,2003,4/23/2003,1,PHI,NOH,W
95200,2003,4/24/2003,1,BOS,IND,W
95202,2003,4/24/2003,1,LAL,MIN,L
95205,2003,4/24/2003,1,MIL,NJN,L
95207,2003,4/25/2003,1,ORL,DET,W
95208,2003,4/25/2003,1,PHO,SAS,L
95211,2003,4/25/2003,1,POR,DAL,L
95212,2003,4/26/2003,1,MIL,NJN,W
95214,2003,4/26/2003,1,NOH,PHI,W
95216,2003,4/26/2003,1,UTA,SAC,W
95219,2003,4/27/2003,1,BOS,IND,W
95221,2003,4/27/2003,1,LAL,MIN,W
95222,2003,4/27/2003,1,ORL,DET,W
95225,2003,4/27/2003,1,PHO,SAS,W
95226,2003,4/27/2003,1,POR,DAL,W
95228,2003,4/28/2003,1,NOH,PHI,L
95231,2003,4/28/2003,1,UTA,SAC,L
95232,2003,4/29/2003,1,IND,BOS,W
95234,2003,4/29/2003,1,MIN,LAL,L
95236,2003,4/29/2003,1,NJN,MIL,W
95238,2003,4/29/2003,1,SAS,PHO,W
95241,2003,4/30/2003,1,DAL,POR,L
95242,2003,4/30/2003,1,DET,ORL,W
95244,2003,4/30/2003,1,PHI,NOH,L
95247,2003,4/30/2003,1,SAC,UTA,W
95248,2003,5/1/2003,1,BOS,IND,W
95250,2003,5/1/2003,1,LAL,MIN,W
95253,2003,5/1/2003,1,MIL,NJN,L
95255,2003,5/1/2003,1,PHO,SAS,L
95256,2003,5/2/2003,1,NOH,PHI,L
95259,2003,5/2/2003,1,ORL,DET,L
95261,2003,5/2/2003,1,POR,DAL,W
95263,2003,5/4/2003,1,DAL,POR,W
95264,2003,5/4/2003,1,DET,ORL,W
95266,2003,5/5/2003,1,NJN,BOS,W
95269,2003,5/5/2003,1,SAS,LAL,W
95271,2003,5/6/2003,1,DAL,SAC,L
95273,2003,5/6/2003,1,DET,PHI,W
95274,2003,5/7/2003,1,NJN,BOS,W
95276,2003,5/7/2003,1,SAS,LAL,W
95278,2003,5/8/2003,1,DAL,SAC,W
95281,2003,5/8/2003,1,DET,PHI,W
95282,2003,5/9/2003,1,BOS,NJN,L
95285,2003,5/9/2003,1,LAL,SAS,W
95286,2003,5/10/2003,1,PHI,DET,W
95289,2003,5/10/2003,1,SAC,DAL,L
95291,2003,5/11/2003,1,LAL,SAS,W
95293,2003,5/11/2003,1,PHI,DET,W
95294,2003,5/11/2003,1,SAC,DAL,W
95296,2003,5/12/2003,1,BOS,NJN,L
95299,2003,5/13/2003,1,DAL,SAC,W
95300,2003,5/13/2003,1,SAS,LAL,W
95302,2003,5/14/2003,1,DET,PHI,W
95305,2003,5/15/2003,1,LAL,SAS,L
95306,2003,5/15/2003,1,SAC,DAL,W
95309,2003,5/16/2003,1,PHI,DET,L
95311,2003,5/17/2003,1,DAL,SAC,W
95313,2003,5/18/2003,1,DET,NJN,L
95315,2003,5/19/2003,1,SAS,DAL,L
95316,2003,5/20/2003,1,DET,NJN,L
95319,2003,5/21/2003,1,SAS,DAL,W
95321,2003,5/22/2003,1,NJN,DET,W
95323,2003,5/23/2003,1,DAL,SAS,L
95325,2003,5/24/2003,1,NJN,DET,W
95327,2003,5/25/2003,1,DAL,SAS,L
95329,2003,5/27/2003,1,SAS,DAL,L
95330,2003,5/29/2003,1,DAL,SAS,L
95332,2003,6/4/2003,1,SAS,NJN,W
95334,2003,6/6/2003,1,SAS,NJN,L
95336,2003,6/8/2003,1,NJN,SAS,L
95339,2003,6/11/2003,1,NJN,SAS,W
95340,2003,6/13/2003,1,NJN,SAS,L
95343,2003,6/15/2003,1,SAS,NJN,W
95344,2004,10/28/2003,0,LAL,DAL,W
95347,2004,10/28/2003,0,PHI,MIA,W
95349,2004,10/28/2003,0,SAS,PHO,W
95350,2004,10/29/2003,0,BOS,MIA,W
95353,2004,10/29/2003,0,CHI,WAS,L
95355,2004,10/29/2003,0,DEN,SAS,W
95356,2004,10/29/2003,0,DET,IND,L
95359,2004,10/29/2003,0,GSW,DAL,L
95361,2004,10/29/2003,0,MIN,MIL,W
95362,2004,10/29/2003,0,NOH,ATL,W
95365,2004,10/29/2003,0,NYK,ORL,L
95367,2004,10/29/2003,0,SAC,CLE,W
95368,2004,10/29/2003,0,TOR,NJN,W
95370,2004,10/29/2003,0,UTA,POR,W
95372,2004,10/30/2003,0,HOU,DEN,W
95375,2004,10/30/2003,0,ORL,NOH,L
95377,2004,10/30/2003,0,PHO,CLE,W
95379,2004,10/30/2003,0,LAC,SEA,L
95380,2004,10/31/2003,0,CHI,ATL,W
95383,2004,10/31/2003,0,IND,MIL,L
95384,2004,10/31/2003,0,LAC,SEA,L
95387,2004,10/31/2003,0,MEM,BOS,L
95389,2004,10/31/2003,0,MIA,DET,L
95390,2004,10/31/2003,0,NJN,MIN,W
95393,2004,10/31/2003,0,SAC,PHI,W
95395,2004,10/31/2003,0,TOR,WAS,W
95397,2004,11/1/2003,0,ATL,IND,L
95399,2004,11/1/2003,0,DAL,UTA,W
95401,2004,11/1/2003,0,DEN,SAC,W
95403,2004,11/1/2003,0,GSW,PHI,W
95405,2004,11/1/2003,0,HOU,MEM,L
95406,2004,11/1/2003,0,MIL,CHI,W
95408,2004,11/1/2003,0,MIN,TOR,W
95410,2004,11/1/2003,0,NOH,BOS,W
95413,2004,11/1/2003,0,ORL,DET,L
95415,2004,11/1/2003,0,PHO,LAL,L
95417,2004,11/1/2003,0,POR,CLE,W
95419,2004,11/1/2003,0,SAS,NYK,W
95420,2004,11/1/2003,0,WAS,NJN,L
95422,2004,11/2/2003,0,LAL,GSW,W
95424,2004,11/3/2003,0,ATL,NOH,W
95427,2004,11/3/2003,0,CHI,HOU,L
95428,2004,11/3/2003,0,DAL,MIA,W
95430,2004,11/3/2003,0,MEM,SAS,W
95432,2004,11/3/2003,0,ORL,NYK,L
95434,2004,11/3/2003,0,POR,PHI,L
95436,2004,11/3/2003,0,UTA,MIN,W
95439,2004,11/4/2003,0,IND,DEN,W
95441,2004,11/4/2003,0,MIL,LAL,L
95443,2004,11/4/2003,0,NJN,HOU,L
95444,2004,11/4/2003,0,SAS,MIA,W
95447,2004,11/5/2003,0,CLE,DEN,L
95448,2004,11/5/2003,0,DET,BOS,W
95451,2004,11/5/2003,0,GSW,ATL,W
95452,2004,11/5/2003,0,MIN,SAC,L
95455,2004,11/5/2003,0,NYK,MIL,L
95457,2004,11/5/2003,0,ORL,CHI,L
95458,2004,11/5/2003,0,PHI,NOH,L
95461,2004,11/5/2003,0,POR,MEM,W
95463,2004,11/5/2003,0,UTA,PHO,W
95464,2004,11/5/2003,0,WAS,DAL,W
95467,2004,11/6/2003,0,NJN,IND,L
95469,2004,11/6/2003,0,SAS,LAL,L
95471,2004,11/6/2003,0,TOR,DAL,W
95472,2004,11/7/2003,0,BOS,NJN,L
95474,2004,11/7/2003,0,CHI,PHI,L
95476,2004,11/7/2003,0,DEN,LAC,L
95479,2004,11/7/2003,0,DET,MIL,W
95480,2004,11/7/2003,0,GSW,UTA,W
95483,2004,11/7/2003,0,IND,CLE,W
95485,2004,11/7/2003,0,NOH,LAL,W
95487,2004,11/7/2003,0,NYK,SAC,W
95488,2004,11/7/2003,0,ORL,MIN,L
95491,2004,11/7/2003,0,PHO,MEM,W
95492,2004,11/7/2003,0,SEA,POR,W
95494,2004,11/7/2003,0,WAS,TOR,W
95497,2004,11/8/2003,0,CLE,WAS,W
95498,2004,11/8/2003,0,HOU,ORL,W
95501,2004,11/8/2003,0,MIA,MIN,L
95503,2004,11/8/2003,0,MIL,NYK,W
95505,2004,11/8/2003,0,NOH,CHI,L
95506,2004,11/8/2003,0,POR,ATL,W
95509,2004,11/8/2003,0,SAS,DAL,L
95511,2004,11/8/2003,0,UTA,MEM,W
95513,2004,11/9/2003,0,BOS,SAC,W
95515,2004,11/9/2003,0,DET,NJN,W
95517,2004,11/9/2003,0,PHI,IND,L
95518,2004,11/9/2003,0,SEA,ATL,L
95521,2004,11/9/2003,0,TOR,DEN,W
95522,2004,11/10/2003,0,CHI,DEN,L
95524,2004,11/10/2003,0,CLE,NYK,W
95527,2004,11/10/2003,0,GSW,PHO,L
95528,2004,11/10/2003,0,MEM,LAL,W
95530,2004,11/10/2003,0,SAS,UTA,W
95532,2004,11/11/2003,0,DAL,NOH,W
95534,2004,11/11/2003,0,HOU,MIA,W
95536,2004,11/11/2003,0,IND,BOS,L
95538,2004,11/11/2003,0,LAC,ATL,W
95540,2004,11/11/2003,0,MIN,SEA,L
95542,2004,11/11/2003,0,POR,TOR,W
95544,2004,11/11/2003,0,SAC,DET,W
95546,2004,11/11/2003,0,WAS,PHI,L
95548,2004,11/12/2003,0,BOS,CHI,L
95550,2004,11/12/2003,0,GSW,DET,W
95552,2004,11/12/2003,0,LAL,TOR,W
95555,2004,11/12/2003,0,MIA,CLE,W
95557,2004,11/12/2003,0,MIL,SEA,L
95558,2004,11/12/2003,0,NJN,SAS,L
95561,2004,11/12/2003,0,NOH,UTA,W
95562,2004,11/12/2003,0,ORL,MEM,L
95564,2004,11/12/2003,0,PHO,ATL,L
95567,2004,11/13/2003,0,CHI,MIN,L
95569,2004,11/13/2003,0,DAL,HOU,W
95570,2004,11/13/2003,0,POR,SAC,W
95573,2004,11/14/2003,0,BOS,CLE,W
95575,2004,11/14/2003,0,DEN,ORL,W
95577,2004,11/14/2003,0,GSW,LAC,L
95578,2004,11/14/2003,0,HOU,PHO,W
95580,2004,11/14/2003,0,IND,SEA,W
95583,2004,11/14/2003,0,LAL,DET,W
95584,2004,11/14/2003,0,MIA,WAS,W
95586,2004,11/14/2003,0,MIN,UTA,L
95588,2004,11/14/2003,0,NJN,NYK,W
95591,2004,11/14/2003,0,PHI,SAS,W
95593,2004,11/14/2003,0,SAC,TOR,W
95594,2004,11/15/2003,0,ATL,NJN,L
95597,2004,11/15/2003,0,CHI,SEA,L
95598,2004,11/15/2003,0,CLE,PHI,W
95600,2004,11/15/2003,0,LAC,ORL,W
95602,2004,11/15/2003,0,MEM,DAL,W
95605,2004,11/15/2003,0,MIL,UTA,W
95607,2004,11/15/2003,0,NOH,POR,W
95608,2004,11/15/2003,0,NYK,IND,L
95611,2004,11/15/2003,0,PHO,DET,L
95612,2004,11/15/2003,0,WAS,SAS,L
95614,2004,11/16/2003,0,LAL,MIA,W
95616,2004,11/16/2003,0,SAC,GSW,W
95618,2004,11/16/2003,0,TOR,HOU,W
95621,2004,11/17/2003,0,ATL,WAS,L
95623,2004,11/17/2003,0,DAL,POR,W
95625,2004,11/17/2003,0,NYK,BOS,W
95627,2004,11/17/2003,0,PHI,HOU,L
95629,2004,11/17/2003,0,UTA,ORL,W
95631,2004,11/18/2003,0,CLE,LAC,W
95632,2004,11/18/2003,0,DET,LAL,W
95635,2004,11/18/2003,0,MIL,ATL,L
95636,2004,11/18/2003,0,MIN,DEN,W
95638,2004,11/18/2003,0,NJN,NOH,L
95640,2004,11/18/2003,0,PHO,CHI,W
95642,2004,11/18/2003,0,SAS,GSW,W
95644,2004,11/18/2003,0,SEA,MIA,L
